student_id,nombre_estudiante,grado,asignatura,docente,nota_parcial_1,nota_parcial_2,nota_final,promedio_general,periodo_evaluacion,fecha,presente,tipo_falta,tarea_id,fecha_entrega_programada,fecha_entregada,estado_entrega,cumplimiento_tareas_porcentaje,participacion_clase,interacciones_LMS,historial_reprobacion,nota_ultima_evaluacion,asistencia_porcentaje,numero_faltas_ultimos_30_dias,situacion_familiar,situacion_socioeconomica,evaluacion_emocional
e48597ca-d93c-4dbb-a681-5bb099210b90,Danielle Jones,3ro,Historia,Brian English Jr.,7.0,3.4,5.2,7.2,Trimestre 3,2025-05-26,1,,dec765ef-82e7-4740-8aa0-0733045b92de,2025-05-29,2025-05-29,entregada a tiempo,81,2,7,1,4.6,94.7,7,madre sola,t,alta
89507cfd-5e5b-470d-b58e-16a60babc650,Whitney Howard,5to,Ingles,Crystal Robinson,9.3,4.0,6.7,8.6,Trimestre 1,2025-04-17,1,,d17b88a7-4669-483f-8ec9-6d308f63dfa7,2025-05-07,2025-05-07,entregada a tiempo,72,5,2,1,7.5,97.8,4,madre sola,t,baja
a757837d-c6d0-479a-8602-800b20f99563,Taylor Henderson,3ro,Ingles,Pamela Kelly,1.2,8.3,4.8,8.7,Trimestre 1,2025-03-29,0,justificada,1a4177b7-0947-4656-9441-ce7d0757ab46,2025-06-02,2025-06-02,entregada a tiempo,92,2,10,1,4.5,79.2,6,padre solo,t,media
45ef7535-1189-4e79-9142-956fafba7049,Jonathan Hudson,4to,Lenguaje,Amy Leblanc,9.6,1.9,5.8,8.3,Trimestre 2,2025-05-06,1,,34442851-d93f-4057-b196-b1b113b2fd04,2025-04-21,2025-04-21,entregada a tiempo,48,5,9,1,9.5,91.2,7,padres,t,media
5da248cd-db1f-45d2-a16d-2622c291bb3a,Edward Nunez,5to,Lenguaje,Christopher Moses,6.3,1.0,3.6,5.3,Trimestre 1,2025-03-15,1,,fbdf5662-a443-4af4-a798-b38b904de1df,2025-05-25,2025-05-25,no entregada,73,1,7,3,6.7,84.9,2,padres,t,media
f2c5db21-57a2-49ac-8411-02063bedbff6,Rebecca Harper,4to,Lenguaje,Rebekah Valentine,6.6,7.2,6.9,8.0,Trimestre 2,2025-06-04,1,,17598e97-f0f7-4b98-a7ed-c48caa8ea3da,2025-04-23,2025-04-23,entregada a tiempo,87,0,5,0,6.6,60.5,0,madre sola,t,alta
b5dc84b5-97ab-4174-bd37-6cf4a4c74f4b,Julie Norman,4to,Ingles,Rebekah Valentine,5.6,9.2,7.4,4.2,Trimestre 2,2025-05-28,1,,082074a4-965a-42e0-92ba-7d0108e0c2a8,2025-06-04,2025-06-16,entregada a tiempo,92,3,8,1,9.6,78.4,1,tutor,t,baja
f0739c6e-4bb2-4e9d-96b6-614f206bf2fb,Vanessa Austin,1ro,Matematicas,Rebekah Valentine,9.5,4.6,7.0,5.9,Trimestre 3,2025-03-21,1,,c03f3794-2c86-4b95-aff2-1b3c00b4c33f,2025-05-13,2025-05-13,entregada a tiempo,98,4,5,2,4.7,86.2,10,tutor,t,baja
4c24f61b-ed9e-43cb-9ba3-fe7636b63f3f,Julian Rodriguez,4to,Ciencias,Christopher Moses,9.2,4.6,6.9,8.7,Trimestre 1,2025-03-31,0,justificada,2832ee76-4e99-46f8-b1b5-899660831de8,2025-06-01,2025-06-01,entregada a tiempo,63,2,1,0,7.8,67.3,2,padres,t,media
56bd02d2-d080-4b05-a9c3-d1584f766dd7,Angel Hunter,2do,Ciencias,Amy Leblanc,8.2,4.5,6.3,8.5,Trimestre 2,2025-04-15,0,injustificada,dadb0dd6-1afb-4703-8469-d64ce5cdefda,2025-05-08,2025-05-28,tarde,44,2,18,1,4.0,83.2,6,madre sola,t,alta
ce34e6e0-d471-4dae-9066-feeb19da2c4f,Marc Jenkins,1ro,Matematicas,Mark Tate,3.1,9.1,6.1,6.7,Trimestre 2,2025-04-04,1,,4edd10c1-b97e-427e-92a4-ebc7f5590bb3,2025-05-30,2025-05-30,entregada a tiempo,52,0,3,0,4.0,80.0,0,madre sola,t,baja
109bcb36-d299-406a-9f02-23689935750c,Jared Gilmore,5to,Ingles,Christopher Moses,6.8,3.9,5.3,5.5,Trimestre 1,2025-06-11,1,,f28a378c-6159-4257-9f9f-4e0e5860710e,2025-04-30,2025-04-30,entregada a tiempo,41,5,5,3,3.0,96.5,8,padre solo,t,media
fcf30540-5630-4480-9e7b-a4b661103433,Crystal Schwartz,1ro,Ciencias,Mark Tate,5.1,2.4,3.8,6.3,Trimestre 1,2025-05-07,0,injustificada,6f641a22-639a-444f-aa61-f735bb1ab242,2025-06-09,2025-06-09,entregada a tiempo,51,3,14,2,5.3,70.2,9,padres,t,baja
195ecb86-8cef-4ffe-8eeb-25aceb8c250f,Joshua Edwards,5to,Historia,Pamela Kelly,5.8,8.0,6.9,6.7,Trimestre 3,2025-04-15,0,injustificada,3d5f8937-3ae4-49a4-b5c2-708ba2c3bf1b,2025-05-19,2025-05-19,no entregada,60,0,13,2,9.3,87.8,4,padre solo,t,baja
5b06fd54-ff15-4cb6-8d74-ab277f07c7b9,David Vega,4to,Lenguaje,Amy Leblanc,8.8,6.9,7.9,5.4,Trimestre 1,2025-06-06,1,,8630aae5-31e1-40a3-b310-77a4102d06b2,2025-06-01,2025-06-01,entregada a tiempo,91,2,1,0,6.2,80.4,1,padres,t,alta
5ee74a2b-a7d0-4fce-9962-6708bb2902c5,Robert Wilson,4to,Ingles,Evelyn Smith,3.3,1.4,2.3,5.5,Trimestre 1,2025-05-01,1,,7db9f7c0-7266-4e3e-b7f2-0f226eba7e09,2025-04-23,2025-04-23,tarde,46,2,1,1,2.3,60.3,1,madre sola,t,baja
bece1323-62c0-4075-ba82-6cfd161bc580,Claudia Chen,2do,Ingles,Pamela Kelly,9.8,9.1,9.4,4.5,Trimestre 2,2025-05-28,0,justificada,c63ffef0-c169-47d3-9f5d-281e9941c0d1,2025-05-23,2025-06-13,entregada a tiempo,63,0,5,1,7.8,75.5,7,padre solo,t,media
d41e4d48-783e-4a94-aec4-70041d65c5f4,Donald Newman,5to,Matematicas,Ryan Clarke,6.2,8.0,7.1,9.9,Trimestre 3,2025-04-24,1,,3e87ff3d-c257-4012-9ef8-281eb9e58304,2025-05-30,2025-05-30,entregada a tiempo,70,3,18,1,5.2,67.3,1,madre sola,t,media
3f501f74-5cc0-463d-9201-24aa6e3d3daa,Jerry Nelson,2do,Lenguaje,Evelyn Smith,8.1,7.6,7.8,4.8,Trimestre 2,2025-03-22,0,injustificada,d1381289-a8f3-4d93-bf2d-3695aca0d1fa,2025-04-28,2025-04-28,entregada a tiempo,45,0,19,2,3.2,79.8,0,madre sola,t,baja
47c2c2d1-8fff-4b25-9d62-78590c9305b2,Joshua Lynn,3ro,Ingles,Mark Tate,9.5,2.7,6.1,9.0,Trimestre 3,2025-03-14,1,,6228ac5d-496a-41e4-aded-7b815e3715e5,2025-05-30,2025-06-01,entregada a tiempo,59,2,3,3,7.2,94.2,5,madre sola,t,baja
0e6b0a5f-27ed-489f-a0b6-b9324384122c,Stacey Skinner,1ro,Matematicas,Rebekah Valentine,8.2,2.7,5.4,8.9,Trimestre 3,2025-04-07,0,justificada,bf51de9a-fcb8-4417-9582-02b03526bd71,2025-05-04,2025-05-04,no entregada,49,4,8,2,7.7,68.9,1,padre solo,t,alta
a08a4ba0-bb28-478f-ad80-0c3db909aa9a,Jessica James,4to,Matematicas,Christopher Moses,3.8,6.3,5.0,4.4,Trimestre 1,2025-05-05,0,justificada,d8dc8678-222f-44ce-88f2-cc72aecd28f1,2025-05-29,2025-05-29,entregada a tiempo,80,2,17,3,7.3,71.6,1,padres,t,media
8ed5cac4-4d87-42c8-aafe-9ebf9758a19a,Robert Thomas,3ro,Matematicas,Phillip Thomas,9.1,7.2,8.2,5.3,Trimestre 2,2025-05-21,1,,7a2eec01-545b-4262-b809-323ca163d38e,2025-04-16,2025-04-16,entregada a tiempo,64,2,12,1,3.8,75.6,6,padres,t,alta
3316dca9-56e1-4580-a909-b149e097db4f,Lydia Frost,3ro,Lenguaje,Crystal Robinson,4.8,8.5,6.7,9.4,Trimestre 1,2025-03-29,0,justificada,c433c080-f8ff-4a7a-9539-5f7d0bd57dcf,2025-04-22,2025-04-22,entregada a tiempo,55,3,11,3,1.7,77.4,8,padres,t,media
82833dd9-7063-4ebd-bf3b-b50f8f22087f,Grant Caldwell,4to,Ciencias,Mark Tate,7.0,1.3,4.2,5.8,Trimestre 3,2025-03-26,0,injustificada,422ac6b6-d16d-4560-b45d-5469ac133e92,2025-05-29,2025-05-29,entregada a tiempo,48,1,7,1,1.9,95.9,0,padres,t,media
dd412b7c-b248-49fc-89e0-d63e9cd0c81b,Robert Lee,4to,Matematicas,Evelyn Smith,8.7,8.1,8.4,6.6,Trimestre 3,2025-06-07,1,,8078a285-f739-4f59-8846-ea598f86a306,2025-05-28,2025-05-28,tarde,41,4,18,2,6.6,76.6,7,padre solo,t,alta
446ae65a-cbd8-498a-aec9-4bda9f2c254e,Philip Morgan,1ro,Ciencias,Rebekah Valentine,8.5,3.9,6.2,4.8,Trimestre 1,2025-04-24,1,,fc87661a-8f55-4050-abb1-ec61345328c7,2025-06-05,2025-06-05,tarde,50,5,20,0,5.8,85.4,4,padres,t,baja
dc600a1e-12c0-4959-9dbd-ab4a6992864b,Lauren Orozco,3ro,Historia,Brian English Jr.,3.6,1.9,2.8,7.7,Trimestre 2,2025-05-09,0,injustificada,c4b9234e-72f6-4caa-9077-b6d7c5d8d515,2025-06-10,2025-06-10,entregada a tiempo,63,5,3,2,8.9,79.5,6,padres,t,baja
c0c4b7d8-174b-4a6b-9617-15c5b505edef,Frances Warren,2do,Ingles,Pamela Kelly,5.1,1.9,3.5,8.2,Trimestre 3,2025-05-17,1,,da0e1127-4ec8-4bee-a36d-544cfd6656ab,2025-05-31,2025-05-31,entregada a tiempo,51,5,4,1,3.7,97.5,9,tutor,t,alta
fec0fba0-bf20-42f6-90b1-4e9d346e0e4d,Tony Vasquez,5to,Ingles,Mark Tate,1.4,2.8,2.1,7.8,Trimestre 1,2025-05-02,0,injustificada,6f457cf6-9c95-4846-a405-f3125e333f1d,2025-06-05,2025-06-05,entregada a tiempo,44,0,7,0,6.3,89.1,0,padre solo,t,alta
f81a4536-1398-4cb7-92d5-42c4dd5b882f,Jason Short,3ro,Ciencias,Phillip Thomas,3.0,9.4,6.2,5.4,Trimestre 1,2025-05-15,0,justificada,e210bcdd-1f2c-485d-88ae-c12731d304aa,2025-05-25,2025-05-25,entregada a tiempo,59,2,8,1,1.6,69.8,3,tutor,t,media
36f54c31-bd70-4770-81a8-212a59c6511b,Melissa Stokes,5to,Lenguaje,Amy Leblanc,1.2,1.1,1.1,7.8,Trimestre 3,2025-05-23,0,justificada,a9848fd9-d64f-4b0c-8e77-6947d299c6b6,2025-05-25,2025-05-25,entregada a tiempo,74,5,9,3,1.2,66.9,4,padre solo,t,media
afefc442-0aa3-45cb-88b4-3750a8461e57,Shawn Love,2do,Lenguaje,Pamela Kelly,1.3,2.8,2.0,8.3,Trimestre 1,2025-03-16,1,,1a4f020a-338d-4f0c-b3b0-8762377c8d04,2025-04-24,2025-04-24,entregada a tiempo,53,0,13,1,6.0,88.7,8,tutor,t,baja
ed831fdf-d11b-4f0c-96f8-8a22228afcf2,Jamie Hernandez,4to,Ciencias,Phillip Thomas,3.8,5.1,4.4,8.1,Trimestre 1,2025-05-31,0,injustificada,3eb2a33d-1789-4dd7-946c-afe4e987bcb8,2025-05-01,2025-05-01,entregada a tiempo,56,2,0,0,6.0,67.5,4,madre sola,t,alta
ed412bdb-af39-4ba5-bbc5-42ff228fd951,Ian Hall,2do,Matematicas,Pamela Kelly,8.7,8.4,8.6,6.5,Trimestre 1,2025-04-16,1,,d0905011-3cf4-4162-a4c5-c275c1856dc6,2025-06-10,2025-06-10,entregada a tiempo,45,2,17,3,1.7,72.7,7,padres,t,baja
060f7ae3-72ca-4a27-a8bc-a6efcd61bb05,Andrew Hill,4to,Lenguaje,Ryan Clarke,5.4,9.8,7.6,5.9,Trimestre 1,2025-05-07,1,,6c8bd401-f1ab-46bf-9580-276f53da8293,2025-05-24,2025-05-24,entregada a tiempo,68,1,4,3,2.4,78.0,0,tutor,t,media
676a8dc6-00fc-4969-b806-79f1265bc92d,Megan Mccarthy,3ro,Historia,Rebekah Valentine,1.0,8.4,4.7,7.3,Trimestre 1,2025-04-29,1,,21a385cf-e70c-40e6-b9d0-5f0f49768899,2025-04-23,2025-04-23,tarde,56,5,19,1,7.7,84.7,0,padres,t,media
ab0516ff-e460-4fc6-b756-5207cc35da5b,Destiny Hart,5to,Lenguaje,Brian English Jr.,1.8,6.2,4.0,6.8,Trimestre 1,2025-05-04,1,,d84661b9-df2d-482f-82ed-2c06ca9851e8,2025-05-20,2025-05-20,entregada a tiempo,50,0,2,3,2.3,77.7,8,madre sola,t,alta
8d11444f-8788-4d70-ad34-4914d788ba73,Brandon Smith,1ro,Matematicas,Christopher Moses,9.7,4.2,6.9,8.1,Trimestre 2,2025-05-04,1,,fcc32996-2a80-4b45-a1bc-152a89cf9981,2025-05-05,2025-05-05,entregada a tiempo,81,0,8,3,3.1,72.1,6,tutor,t,media
114a92a1-d271-4149-a295-5836bc1bb605,Devin Campbell,2do,Lenguaje,Mark Tate,6.2,3.0,4.6,8.6,Trimestre 2,2025-04-19,0,justificada,5d09b3e0-4584-480d-9ce8-61b7968cf380,2025-04-21,2025-04-21,tarde,93,5,0,0,1.9,66.2,5,padres,t,media
fb90ad6a-4653-483f-a2b5-446fd8aa1a44,Aaron Morrison,5to,Matematicas,Brian English Jr.,2.7,1.6,2.2,6.0,Trimestre 3,2025-05-07,1,,200fb7ec-9047-48d6-b4f5-09b823f73b21,2025-04-19,2025-04-19,entregada a tiempo,93,1,4,3,4.1,96.1,3,tutor,t,baja
ddf3b90e-167e-41fd-8ccb-5e25c46426bc,Andrew Wright,5to,Historia,Christopher Moses,8.7,1.6,5.1,9.8,Trimestre 2,2025-05-08,0,injustificada,7850ef2f-5d83-4f41-893c-ec29c71920ef,2025-05-25,2025-05-25,tarde,85,2,5,3,4.5,85.2,7,tutor,t,media
0ae24eae-a2d5-44ff-9c88-346c6f11b72a,Peter Madden,2do,Ingles,Rebekah Valentine,4.3,5.8,5.0,7.8,Trimestre 3,2025-05-21,0,injustificada,1dcbd87d-3ba8-40d0-9b55-4f97d38dff28,2025-06-06,2025-06-06,entregada a tiempo,44,3,17,1,9.3,61.1,7,padre solo,t,alta
d7b539d2-7cac-4110-85cf-bbf86096bbea,Barbara Goodwin,1ro,Ciencias,Evelyn Smith,5.2,5.7,5.5,4.9,Trimestre 1,2025-04-25,0,injustificada,67a9cd82-8b5b-452e-b1c4-782e97a06bee,2025-06-05,2025-06-05,tarde,67,1,13,0,5.9,92.8,9,padres,t,media
1ee4dd45-9b9c-4c41-bfad-09d903f2135b,Christopher Edwards,2do,Lenguaje,Mark Tate,1.3,6.9,4.1,7.4,Trimestre 3,2025-03-28,0,injustificada,9628e49d-2381-4722-afb5-49285f05bcd9,2025-05-09,2025-05-19,tarde,60,1,12,1,10.0,72.6,10,tutor,t,alta
2c466c63-050e-4d81-8b21-aa5ea10b4fce,Henry Taylor,5to,Historia,Evelyn Smith,2.0,6.6,4.3,6.7,Trimestre 1,2025-05-19,1,,dad83d51-4ba9-48be-a2b5-abca2f371583,2025-04-20,2025-04-20,entregada a tiempo,89,5,20,2,8.4,60.5,5,tutor,t,media
11146e0e-87d6-478e-9fd1-83ffa39e4a89,Jennifer Peterson,1ro,Historia,Ryan Clarke,1.7,5.7,3.7,8.0,Trimestre 2,2025-05-08,1,,b9928e66-d0ae-43d9-8fcd-770ae5dd2bc7,2025-05-04,2025-05-04,entregada a tiempo,86,2,18,2,1.7,76.8,10,tutor,t,alta
bc0e214c-c563-4b94-bcad-c76191f0ec30,Kristine Fields,1ro,Ciencias,Phillip Thomas,7.2,6.8,7.0,7.8,Trimestre 1,2025-04-04,1,,535f94e8-d582-4305-a9e2-3455224937be,2025-04-26,2025-04-26,entregada a tiempo,96,4,12,3,4.6,80.5,2,tutor,t,baja
b34cc706-c9a2-4051-b94c-e446dd02d9dc,Robin Scott,1ro,Ingles,Christopher Moses,8.4,1.1,4.8,7.8,Trimestre 1,2025-04-06,0,injustificada,b62ce310-9704-4267-b160-0b60111238b0,2025-06-05,2025-06-05,entregada a tiempo,70,1,17,0,6.8,62.2,10,tutor,t,alta
d18a5ab0-2205-451f-802e-d1d57cd87377,Allison Yu,4to,Ingles,Crystal Robinson,8.1,1.4,4.8,8.6,Trimestre 3,2025-03-31,1,,f79e5a87-77c7-4681-9330-d6d1bb1039f8,2025-06-06,2025-06-10,tarde,45,2,12,3,9.9,97.2,6,padres,t,alta
33250b44-6981-4f64-be91-7c2cf59219b1,Juan Madden,1ro,Matematicas,Ryan Clarke,5.0,4.6,4.8,4.1,Trimestre 3,2025-04-10,1,,9724ebff-0e8e-448e-ae62-d10857d915c3,2025-05-23,2025-05-23,entregada a tiempo,47,2,12,0,5.9,62.1,3,padre solo,t,baja
5917b265-b238-453a-b26f-58ad414f6859,Marilyn Nguyen,1ro,Ciencias,Rebekah Valentine,9.6,4.7,7.2,7.8,Trimestre 1,2025-05-09,1,,11aef6bf-3fa8-4e9d-972e-6bd5fc47b40e,2025-05-21,2025-05-21,entregada a tiempo,63,5,0,3,1.3,89.6,0,padre solo,t,baja
0efb0e98-6c73-43be-baa0-ead0c69bd8a5,Kelly Miller,4to,Historia,Crystal Robinson,7.0,8.7,7.8,4.2,Trimestre 1,2025-03-22,1,,5a875473-7a19-4636-9540-b6875bf08424,2025-05-27,2025-05-27,entregada a tiempo,92,5,19,3,6.4,61.7,0,padres,t,alta
787911f3-309d-4523-babf-1c46129f094d,Cody Hall,5to,Historia,Crystal Robinson,2.6,6.2,4.4,7.0,Trimestre 2,2025-05-12,1,,05a59c8e-d592-4a1c-bcd6-8fe92d5e9fbf,2025-04-29,2025-04-29,tarde,74,5,15,3,5.1,67.0,7,madre sola,t,alta
b0c3aa52-241e-4831-b54e-a6bd86000013,Lisa Fisher,4to,Historia,Phillip Thomas,2.0,7.3,4.7,5.7,Trimestre 1,2025-04-24,0,justificada,b4e59823-2e31-4603-a12b-1be9c9ea6ace,2025-05-27,2025-05-27,tarde,72,3,6,2,7.8,69.5,9,madre sola,t,alta
6cc5a5ab-bf36-402a-8e20-bfdbc9398b77,William Cabrera,1ro,Ciencias,Evelyn Smith,1.2,8.0,4.6,7.6,Trimestre 1,2025-05-08,1,,cb8e4c8f-d26c-446d-b087-15b645749400,2025-05-30,2025-05-30,entregada a tiempo,70,5,13,2,6.5,66.3,5,madre sola,t,alta
e880020d-7c98-4e9f-90b5-74c3821fb836,William Sexton,5to,Matematicas,Christopher Moses,7.9,7.2,7.6,8.5,Trimestre 3,2025-06-08,1,,e5778fb2-45c9-455d-bae3-bd74714acc02,2025-05-29,2025-05-29,tarde,40,3,8,1,3.9,69.5,7,padre solo,t,baja
69146c2e-c3f8-4f5a-8de9-751c056dc668,Christian Anderson,3ro,Ingles,Crystal Robinson,7.9,1.0,4.5,7.6,Trimestre 3,2025-04-23,0,justificada,5b2b2891-c3a9-4838-8b88-0dd9926b270d,2025-04-13,2025-04-13,entregada a tiempo,68,5,18,1,7.5,99.0,2,padres,t,baja
7027dd50-b147-4c41-bde7-1c8e805eacdc,Megan Duncan,3ro,Ingles,Amy Leblanc,3.4,7.9,5.7,4.8,Trimestre 2,2025-05-28,1,,16eb6340-719e-40b1-b49d-315e337543a5,2025-06-10,2025-06-10,no entregada,84,1,18,1,3.6,75.0,3,padres,t,media
81905170-cb0f-4ab8-9b58-ea7171309751,Benjamin Perez,4to,Lenguaje,Amy Leblanc,7.8,4.2,6.0,9.2,Trimestre 1,2025-05-22,1,,c2d0cb40-41b6-4c1e-aad7-9f9a7c288718,2025-06-11,2025-06-11,entregada a tiempo,100,0,9,1,5.9,82.3,10,tutor,t,alta
4b066f6d-b32b-4b3f-972e-e69170e56fef,David Thompson,2do,Ciencias,Evelyn Smith,1.2,4.8,3.0,5.4,Trimestre 2,2025-03-26,1,,db3b92be-a1ea-40d7-b5a2-945b09e92b26,2025-04-21,2025-04-21,entregada a tiempo,82,2,9,0,3.8,87.8,10,madre sola,t,media
2d0bb83d-6982-4f16-bda2-d5b5e2013a99,Richard Marshall,3ro,Ingles,Ryan Clarke,7.4,1.7,4.5,8.1,Trimestre 1,2025-04-05,1,,09a425af-0d36-4b17-be11-3e535a508954,2025-06-09,2025-06-09,entregada a tiempo,96,2,10,1,5.7,66.0,10,padre solo,t,media
8f86d40b-bdb0-402e-8425-a592d53a8f13,Rebecca Fleming,5to,Lenguaje,Christopher Moses,2.6,6.3,4.5,6.3,Trimestre 1,2025-04-13,0,justificada,987730b3-1c64-4b24-af6b-856d4e1dee76,2025-06-03,2025-06-03,tarde,58,5,4,2,7.3,84.8,2,padres,t,media
bb0c8db3-bcbd-4f16-8e1e-233cf176c332,Ryan Montgomery,3ro,Ciencias,Phillip Thomas,9.0,8.3,8.7,9.4,Trimestre 2,2025-04-20,1,,50f8fcf9-6534-415a-9189-57739c0c53d7,2025-05-07,2025-05-07,no entregada,92,3,15,2,8.9,90.7,10,tutor,t,media
4ce99771-3cb4-43a4-ba14-bc0045081687,William Long,3ro,Ciencias,Crystal Robinson,1.5,5.1,3.3,7.3,Trimestre 2,2025-04-28,1,,55c06c72-2875-4216-8966-54f6ca18f6de,2025-05-16,2025-05-16,tarde,52,2,14,2,4.9,63.6,7,padres,t,alta
fbdffc2c-ea5a-4d96-868d-718b5e9f4b9c,Brian Cole,5to,Historia,Evelyn Smith,4.7,7.2,6.0,5.1,Trimestre 3,2025-04-28,1,,ec25c9a4-8af9-4304-93d3-592dd1ecc198,2025-05-15,2025-05-15,entregada a tiempo,72,1,0,2,3.0,71.2,0,tutor,t,alta
900fc0b0-2378-4ba4-97dd-497216832536,Alicia Joseph DVM,1ro,Matematicas,Brian English Jr.,3.5,2.5,3.0,4.1,Trimestre 3,2025-05-17,1,,125a34af-5d58-414c-9c4e-cd59df95db20,2025-04-14,2025-04-14,entregada a tiempo,79,5,6,2,5.0,76.9,10,padre solo,t,baja
32aeac87-9fdd-4e8c-a40b-75eb797f93be,Michael Martinez,2do,Historia,Phillip Thomas,3.9,1.7,2.8,7.0,Trimestre 1,2025-06-03,1,,5067c625-e6b9-40dc-b341-188e2d88e649,2025-04-15,2025-04-15,entregada a tiempo,87,0,9,1,9.0,91.4,2,tutor,t,alta
aec57812-abf6-4485-a307-284e3099b34e,Jamie Brewer,5to,Ingles,Crystal Robinson,1.2,5.9,3.6,4.1,Trimestre 2,2025-05-18,0,justificada,7d84fd6c-ed1d-4586-810e-72a8f2c1571b,2025-04-20,2025-04-20,entregada a tiempo,45,3,2,1,6.6,93.1,1,padre solo,t,alta
756c06bd-4680-4508-bb0f-0f6453bb5672,Mark Bernard,4to,Ciencias,Crystal Robinson,6.2,4.6,5.4,4.6,Trimestre 3,2025-04-12,0,justificada,0fb29bd0-db73-457e-b162-a2a8de2592d3,2025-05-14,2025-05-14,no entregada,53,1,5,1,5.4,74.4,7,padres,t,baja
f18c227a-9764-4c7e-b617-5e7124907bbf,Heidi Pham,2do,Ciencias,Christopher Moses,1.0,8.1,4.5,9.0,Trimestre 1,2025-05-06,1,,4ad2b6a4-ee03-44ba-8da8-d3b515b55aab,2025-04-16,2025-04-16,entregada a tiempo,50,5,19,2,2.0,83.4,2,tutor,t,alta
3c1e4b14-361e-4cb0-9982-0f79ad266943,Sonya Cordova,1ro,Lenguaje,Evelyn Smith,6.0,8.1,7.0,8.5,Trimestre 3,2025-05-06,1,,973104d4-c5c6-4e0e-8c50-960d44c080ed,2025-04-28,2025-06-07,entregada a tiempo,89,0,14,1,8.4,67.0,1,tutor,t,baja
c1c798a9-291d-4af3-ae4b-ffedacd39e85,Miguel Thompson,3ro,Ciencias,Crystal Robinson,8.2,6.2,7.2,8.6,Trimestre 1,2025-04-05,0,justificada,9b102467-0d8d-4deb-b127-1be091ea1fc9,2025-05-09,2025-05-09,entregada a tiempo,74,3,16,0,9.7,85.1,0,padre solo,t,baja
acf017c6-b881-4316-a2b8-e835df3151f8,Penny Franklin,3ro,Lenguaje,Christopher Moses,9.4,2.0,5.7,8.3,Trimestre 3,2025-05-10,0,justificada,ea2d1bd2-6ac4-425a-9237-2b28624ed3dd,2025-05-11,2025-05-11,entregada a tiempo,67,5,17,3,7.6,80.2,8,tutor,t,baja
1a5a19be-c1b8-4e15-9cd7-d8e93633a2f0,Gabriel Ortiz,2do,Historia,Mark Tate,8.9,4.0,6.5,4.3,Trimestre 2,2025-05-12,0,justificada,a173e44a-2e7d-436c-b9ce-b6654326f010,2025-06-10,2025-06-10,no entregada,43,3,15,0,5.2,73.5,8,padre solo,t,media
08f323f6-59ac-44f8-8410-c0f6ba0d6782,Ashley Moss,3ro,Ingles,Rebekah Valentine,3.6,2.6,3.1,8.5,Trimestre 2,2025-05-13,1,,e2dcf9b4-d5e8-4004-a4e0-b086d6290837,2025-05-29,2025-05-29,entregada a tiempo,75,0,11,1,3.7,84.2,4,tutor,t,media
22819cfe-37d6-4b2b-b355-1eebf1e26dc8,Sandra Cooper,3ro,Ciencias,Evelyn Smith,2.8,3.4,3.1,4.7,Trimestre 2,2025-03-25,0,justificada,76a4b1b9-e530-4992-8207-ba57345a492d,2025-05-13,2025-05-13,no entregada,93,3,18,2,6.4,75.9,5,madre sola,t,media
a0f63df4-64d7-4d37-88b1-c7dcce0d9da9,Christopher Williams,1ro,Historia,Ryan Clarke,7.5,8.1,7.8,8.0,Trimestre 3,2025-03-22,1,,7d2f9cae-eaaf-45e2-b4dd-f6ef97c5bf9e,2025-06-07,2025-06-07,entregada a tiempo,53,5,19,3,2.3,71.6,6,padres,t,media
04e5408e-b481-45db-9b6a-4568210e9114,Kelly Howard,2do,Ingles,Mark Tate,5.0,6.6,5.8,9.4,Trimestre 2,2025-05-29,1,,759bf4a5-ad5a-4036-b61c-f33baf43ad6c,2025-06-01,2025-06-01,entregada a tiempo,47,1,13,3,8.6,97.0,6,padre solo,t,media
8c92a4d0-1651-4fe4-9bd6-db3c95757b0f,Jack Lopez,3ro,Matematicas,Rebekah Valentine,9.3,5.7,7.5,4.2,Trimestre 2,2025-05-31,1,,fb2387e1-13e3-43b4-8496-9e98dc65b2b7,2025-05-08,2025-05-08,tarde,92,0,6,0,6.5,89.1,3,padres,t,baja
73b64fb0-a791-4c52-8f71-32add2de5bc3,Anthony Rodriguez,1ro,Historia,Ryan Clarke,1.6,3.3,2.5,6.4,Trimestre 3,2025-05-29,0,justificada,0d5324be-cce7-4de4-8d56-29483ec589ff,2025-04-30,2025-04-30,tarde,86,2,8,3,3.3,61.5,5,padres,t,media
6df086f1-5a2b-47bd-8bf7-c4ea74979686,Alan Lambert,1ro,Ingles,Pamela Kelly,4.4,3.6,4.0,9.2,Trimestre 2,2025-04-24,1,,dfade005-2a7a-45d4-b9a4-a6f3579b6c59,2025-04-28,2025-04-28,no entregada,46,5,8,2,8.0,89.3,4,tutor,t,media
1f8bbddb-e934-4ffc-a460-b7d87d3ae75d,Erica Peterson,3ro,Lenguaje,Christopher Moses,7.7,5.4,6.6,5.4,Trimestre 1,2025-05-20,1,,b3bb4073-f57c-442d-8f09-c0231f06a189,2025-06-01,2025-06-01,entregada a tiempo,42,4,7,1,6.4,98.6,5,tutor,t,baja
